CLASS,SMALL_OFFICE
HEADER,ENDUSE,DENSITY,DEMAND,ELECTRONIC,MOTORA,MOTORB,MOTORC,MOTORD,IP,IQ,PP,PQ,ZP,ZQ,PF
COMPOSITION,HEATING,0.01,0.1,0,0.3,0,0,0,0,0,0,0,0.7,0,1
COMPOSITION,COOLING,0.98,9.8,0.15,0.7,0,0.15,0,0,0,0,0,0,0,1
COMPOSITION,VENTILATION,0.34,3.4,0,0,1,0,0,0,0,0,0,0,0,1
COMPOSITION,HOTWATER,0.07,0.7,0,0,0,0,0,0,0,0,0,1,0,1
COMPOSITION,COOKING,0.04,0.4,0,0,0,0,0,0,0,0,0,1,0,1
COMPOSITION,REFRIGERATION,0.08,0.8,0,0.85,0,0,0.15,0,0,0,0,0,0,1
COMPOSITION,OUTDOOR_LIGHTS,0,0,0,0,0,0,0,1,0,0,0,0,0,1
COMPOSITION,INDOOR_LIGHTS,1.05,10.5,0,0,0,0,0,1,0,0,0,0,0,1
COMPOSITION,OFFICE_EQUIPMENT,0.49,4.9,1,0,0,0,0,0,0,0,0,0,0,1
COMPOSITION,MISCELLANEOUS,0.24,2.4,0,0,0,0,0,0,0,0,0,1,0,1
COMPOSITION,PROCESS,0.01,0.1,0.3,0,0.2,0.4,0,0,0,0,0,0.1,0,1
COMPOSITION,MOTORS,0.24,2.4,0,0,0,0,1,0,0,0,0,0,0,1
COMPOSITION,COMPRESSORS,0.16,1.6,0,0,0,0,1,0,0,0,0,0,0,1
NORMALIZE,FLOORAREA,165,326,330,219,337,339,267,362,359,286,50,79,62,3180
HEADER,CEUSCODE,HEATING,COOLING,VENTILATION,HOTWATER,COOKING,REFRIGERATION,OUTDOOR_LIGHTS,INDOOR_LIGHTS,OFFICE_EQUIPMENT,MISCELLANEOUS,PROCESS,MOTORS,COMPRESSORS,TOTAL
DATA,2414,5.849980469,93.40219531,56.70384375,1.232690308,27.11400391,29.95920508,0.110747864,102.4748594,6.193050781,37.66147656,0,16.92023633,0.756135071,378
DATA,2415,5.576647461,99.29221875,57.31344922,1.252965332,25.23886523,30.02118945,0.110747864,103.2891797,6.356468262,38.71233594,0,17.14938672,0.7607771,385
DATA,2416,5.455656738,103.4011563,57.86464453,1.323476318,26.70954688,29.915875,0.641402405,108.3668828,6.314447754,40.58290234,0,17.12555273,0.751888306,398
DATA,2417,5.412015625,101.8008906,58.20641797,1.371409912,30.76529883,29.73281641,1.175177002,117.0025078,6.116500977,42.79510156,0,16.73745313,0.727230957,412
DATA,2418,5.82660498,88.86417969,57.466125,1.383305542,33.01836328,29.35677344,6.461636719,128.6749297,5.840001953,44.43199609,0,18.89180859,0.779781189,421
DATA,2419,6.777321289,73.28492188,56.36309766,1.36553064,31.56517383,28.98591211,25.49381055,139.8558125,5.570173828,44.94857813,0,20.85927344,0.828651428,436
DATA,2420,7.73721875,62.89607813,55.60243359,1.30347583,27.9299375,28.59444727,38.11706641,145.9840938,5.234249512,43.04653125,0,20.91302344,0.823967102,438
DATA,2421,8.802991211,55.52125,54.87094141,1.174088745,23.26523633,27.84958789,38.52101563,141.9156094,4.925964355,38.99194922,0,19.53602344,0.769118286,416
DATA,2422,10.0697666,47.74682422,53.58028516,0.988607849,17.64548242,26.89912891,38.21142188,122.6249688,4.570771973,34.42608594,0,14.89459766,0.58484375,372
DATA,2423,11.64959766,40.68353125,52.28053516,0.7832547,8.563189453,26.03966406,37.26960938,99.15465625,3.96189502,30.69773242,0,10.10121289,0.405430084,322
DATA,2424,13.81806055,35.55107422,51.49507031,0.652059143,3.43610791,25.26638477,36.67440234,82.69067969,3.457653076,26.35960352,0,7.953173828,0.335969391,288
DATA,3101,4.909925293,68.003125,51.96061719,0.432075317,2.830638184,24.33733789,36.60975391,70.96803906,3.227209961,22.34885938,0,5.982796875,0.267296997,292
DATA,3102,5.495787109,62.05153125,51.64640234,0.411890442,2.755035645,23.94972852,36.54299219,68.8521875,3.080593018,20.8015293,0,5.438092773,0.249451035,281
DATA,3103,6.054998047,57.87840234,51.43932422,0.412571655,3.147724121,23.96630078,36.54299219,69.15644531,3.13860498,20.70054102,0,5.539435059,0.256025421,278
DATA,3104,6.620291992,55.01408594,51.34225781,0.658228943,6.191148926,25.155375,36.46151953,75.56877344,3.453542725,21.65689258,0,6.954518066,0.32247171,289
DATA,3105,6.992836914,57.03178516,51.85446484,0.922924377,17.65668945,26.78616797,34.67092188,95.63365625,4.478877441,28.18654492,0,12.59245313,0.560613464,337
DATA,3106,6.84927002,61.77071875,53.2216875,1.394369873,26.12252344,27.73614844,9.992006836,115.2240469,5.478443359,33.94479297,0,16.49973633,0.710412231,359
DATA,3107,5.771307129,75.91635156,54.20087891,1.431034058,31.00991992,28.44483789,0.768890381,129.5659766,6.222277344,36.5695625,0,18.20038867,0.772800232,389
DATA,3108,4.458802734,96.27094531,55.81152344,1.370236206,29.62703711,29.07919141,0.483787781,135.5650156,6.669010742,37.46366016,0,18.2115293,0.787299133,416
DATA,3109,4.099188965,115.9270938,57.33163281,1.228201782,26.72060352,29.83307031,0.110747955,126.8708516,6.699358398,37.19265234,0,17.58297852,0.775555115,424
DATA,3110,3.908200928,134.4105781,58.51356641,1.019159668,26.18265234,30.03527148,0.110747955,114.7402188,6.46827832,37.26138672,0,17.11147266,0.760542358,431
DATA,3111,3.757293945,151.2956875,59.49007813,1.112693848,29.81616797,30.05645508,0.110747955,107.1466563,6.376355957,38.17002734,0,16.94477148,0.754198181,445
DATA,3112,3.600126953,164.7382969,60.23151953,1.110603516,31.29260352,30.23249023,0.110747955,104.8168203,6.260629395,38.00374219,0,16.94507227,0.754198181,458
DATA,3113,3.449605225,177.4194531,61.00769531,1.033365112,29.93703906,30.24364258,0.110747955,102.9352109,6.34391748,38.13905469,0,16.93296484,0.753369629,468
DATA,3114,3.296020996,190.0282031,61.89125,0.9745448,26.16186523,30.41023242,0.110747955,103.116125,6.677480957,38.5149375,0,17.13749805,0.759336609,479
DATA,3115,3.224077637,199.5327969,62.67825,1.045516724,25.57102539,30.39854297,0.110747955,104.9867188,6.732514648,40.10548828,0,17.39033008,0.764847656,493
DATA,3116,3.171020264,205.598875,63.29026172,1.089547485,28.65993359,30.18979297,1.006226746,112.1086484,6.604301758,42.10271484,0,17.13116992,0.744466553,512
DATA,3117,3.142911133,203.1237344,63.21801172,1.123766235,33.95432031,29.98545703,1.291328613,121.582125,6.275359375,43.91145313,0,16.62912891,0.717071411,525
DATA,3118,3.194166748,187.1254688,62.16687109,1.114088745,34.4385625,29.45989844,9.345039063,135.272,5.969854492,44.92209766,0,20.62718555,0.82400293,534
DATA,3119,3.318676025,159.0678594,60.11471484,1.096339233,31.31876563,29.20108789,25.34140039,144.8624375,5.698766602,45.38989844,0,21.20298242,0.826740356,527
DATA,3120,3.320991699,136.0715469,58.5084375,1.025086182,26.80388672,28.71170508,38.48751563,148.1178594,5.28915625,41.83195313,0,20.71168359,0.799996826,510
DATA,3121,3.63354126,117.1119609,57.47419531,0.899095642,21.73455664,27.74870508,38.52100781,138.9114063,4.997285156,37.0646875,0,18.54733008,0.708265747,467
DATA,3122,3.532450439,99.89992188,55.16633594,0.736713257,15.59435645,26.76271875,37.99856641,111.231625,4.544951172,32.08515234,0,12.32471973,0.477291504,400
DATA,3123,3.884864258,85.79555469,53.53362891,0.574194702,4.269259766,25.96805469,36.76848047,90.15321094,3.793115967,29.21225977,0,8.583337891,0.35017691,343
DATA,3124,4.480808105,75.42357813,52.41721875,0.513366028,3.126323242,25.20047656,36.60975391,77.90310938,3.434338867,24.40466797,0,7.497603516,0.320153473,311
DATA,3201,3.114879639,87.99666406,52.82506641,0.427502838,2.886427246,24.37389063,36.60976563,71.12853906,3.232246338,22.3978418,0,5.987316406,0.267368408,311
DATA,3202,3.177070557,80.21439063,52.39145703,0.407648071,2.81032666,23.98400977,36.54297656,68.98683594,3.084141846,20.82363477,0,5.438091309,0.249450867,298
DATA,3203,3.76195752,74.86357813,52.07185938,0.408317841,3.200477539,23.99922656,36.54297656,69.28683594,3.141679199,20.72249219,0,5.539430176,0.256025452,294
DATA,3204,4.355354492,70.57965625,51.80223438,0.649952576,6.21752832,25.19054688,36.46154297,75.63376563,3.458697754,21.68812305,0,6.96290625,0.322604401,303
DATA,3205,4.656325684,73.14945313,52.61539063,0.910441223,17.80275195,26.825,35.21976563,95.57328906,4.492936035,28.30888477,0,12.63881543,0.561406433,353
DATA,3206,4.663755371,78.84983594,54.11020703,1.374417236,26.44325,27.77372852,4.755539551,115.2690313,5.500902832,34.12460156,0,16.57250195,0.711621704,370
DATA,3207,4.138579102,96.50465625,55.27919531,1.410497192,31.26596484,28.48881055,0.768889832,129.8163516,6.250226074,36.80400391,0,18.28155469,0.774142456,410
DATA,3208,3.688821777,127.0309063,57.49466406,1.350636108,29.86723242,29.13429492,0.483787689,135.6994688,6.699726563,37.72182031,0,18.29222266,0.788634583,448
DATA,3209,3.366755615,155.8579844,59.42958594,1.210906982,26.98161133,29.90368359,0.110747879,127.3153047,6.729489746,37.47135938,0,17.64301758,0.776810364,467
DATA,3210,3.279763672,185.1092813,60.78843359,1.005157166,26.41417188,30.11230078,0.110747879,115.2993672,6.495666992,37.54340625,0,17.16689258,0.76172406,484
DATA,3211,3.130893555,208.0572813,62.03074219,1.097244263,30.06336719,30.13120117,0.110747879,107.6990547,6.402543945,38.49895313,0,17.01789258,0.755351563,505
DATA,3212,3.068508057,225.0137031,63.11794531,1.095049805,31.55350195,30.30990039,0.110747879,105.352375,6.285616211,38.33017188,0,17.01817578,0.755351563,522
DATA,3213,3.014943604,245.1684219,64.41719141,1.019159668,30.18998633,30.32260352,0.110747879,103.1098672,6.369581055,38.47006641,0,17.03706836,0.754519653,540
DATA,3214,2.994079102,258.575375,65.6173125,0.961284119,26.40369336,30.48821094,0.110747879,103.3075703,6.70610791,38.85035547,0,17.24337109,0.760513977,552
DATA,3215,2.959164795,269.746875,66.45665625,1.031099731,25.80863867,30.47501563,0.110747879,105.1783359,6.761646973,40.46774609,0,17.49850195,0.76606189,567
DATA,3216,2.943165283,275.373375,66.90703906,1.074401489,28.98318555,30.26049219,1.006227356,112.332375,6.632604004,42.48620313,0,17.21263086,0.745628235,586
DATA,3217,2.935462158,269.0038438,66.64246875,1.108091797,34.45088281,30.05477734,1.291329468,121.8503594,6.301532227,44.31985938,0,16.70550781,0.718154053,595
DATA,3218,2.97463916,255.252,65.58999219,1.098578979,34.94573047,29.52147852,9.186789063,135.5797656,5.99357373,45.33286328,0,20.73586328,0.825593445,607
DATA,3219,3.078386719,219.9856719,62.99469531,1.081087402,31.71986328,29.2609043,30.25381445,145.1996875,5.722193848,45.79813672,0,21.31814258,0.828434082,597
DATA,3220,2.976250244,190.7935,61.01539063,1.01093219,27.08810938,28.77236523,38.52102734,148.5594531,5.313469238,42.20397266,0,20.77145703,0.801739624,568
DATA,3221,3.042324707,168.451625,59.29024609,0.887059326,21.97480664,27.80528906,38.52102734,139.567375,5.02423877,37.36048047,0,18.59595117,0.709832153,521
DATA,3222,2.815495605,143.2152656,56.59105469,0.727152832,15.79404297,26.81075391,37.99858984,111.8931094,4.573163574,32.28885156,0,12.37364648,0.478124023,446
DATA,3223,2.993232178,124.9711797,54.19882813,0.567314209,4.35263623,26.01416016,36.7684375,90.34564063,3.808697998,29.35451758,0,8.608740234,0.350577606,382
DATA,3224,3.088570801,107.9848203,53.35138281,0.506982788,3.182111816,25.24283789,36.60976563,78.03667969,3.441893311,24.48908008,0,7.514621582,0.320421753,344
DATA,3301,9.33359082,49.02770703,51.46344141,0.446308838,2.734962891,24.27969531,36.60976563,70.771,3.220773438,22.35058008,0,5.97799707,0.267368408,276
DATA,3302,10.35629688,44.48071875,51.17247656,0.425258118,2.658862061,23.8930625,36.54297656,68.71714063,3.072679688,20.7794375,0,5.438091309,0.249450867,268
DATA,3303,10.85843652,41.86336719,51.1178125,0.425967651,3.049012939,23.91193359,36.54297656,69.01714844,3.130217041,20.67829492,0,5.539430176,0.256025452,266
DATA,3304,11.53825781,40.34284375,51.08348047,0.68251001,6.065915527,25.1052832,36.46154297,75.58309375,3.447221924,21.64297852,0,6.945617188,0.322604401,279
DATA,3305,11.58212207,41.55657422,51.15657422,0.958695496,17.6492793,26.7423125,33.80564453,96.06976563,4.481394043,28.25498828,0,12.53521094,0.561406433,325
DATA,3306,11.23056152,45.86411719,52.58880078,1.450961792,26.28856445,27.70714844,4.755539551,115.5319531,5.489302246,34.06384375,0,16.41446094,0.711621704,342
DATA,3307,9.545777344,53.57664453,52.50780859,1.489204224,31.11033008,28.41744922,0.768889832,130.1363125,6.238585449,36.74064063,0,18.10622461,0.774142456,369
DATA,3308,8.06246582,61.94494141,53.45825781,1.425744141,29.71239648,29.04369531,0.483787689,136.0974531,6.688065918,37.65633203,0,18.11782031,0.788634583,383
DATA,3309,6.624101563,71.36099219,54.22339844,1.277525635,26.82708008,29.77874609,0.110747879,127.4387891,6.717831055,37.40529297,0,17.47907422,0.776810364,380
DATA,3310,5.805617188,81.18934375,55.02295313,1.059190552,26.2592207,29.96941602,0.110747879,115.1403828,6.484026367,37.47580078,0,17.01247852,0.76172406,376
DATA,3311,5.503792969,88.91257813,55.66921094,1.156817139,29.90830664,29.98875781,0.110747879,107.6215234,6.39090918,38.430625,0,16.8671875,0.755351563,381
DATA,3312,5.274359375,97.46832031,56.33259375,1.15469873,31.39752539,30.15900195,0.110747879,105.2757109,6.273989258,38.26184375,0,16.8674707,0.755351563,389
DATA,3313,4.870023438,102.3814766,56.92439063,1.074015503,30.03454492,30.16760156,0.110747879,103.0337188,6.357949707,38.40137109,0,16.88678516,0.754519653,391
DATA,3314,4.781818359,110.1003359,57.4644375,1.01266333,26.24816992,30.33585352,0.110747879,103.1699922,6.694453613,38.78108203,0,17.08946289,0.760513977,397
DATA,3315,4.691709961,118.0694297,58.09259375,1.086742432,25.6531543,30.32751367,0.110747879,105.0402422,6.749986328,40.39541016,0,17.33982617,0.76606189,408
DATA,3316,4.866391602,124.2559609,58.90490625,1.13260437,28.82774219,30.12791602,1.006227356,112.1868672,6.620949707,42.41123828,0,17.06078711,0.745628235,428
DATA,3317,4.918205566,125.1039531,59.59078516,1.168418701,34.29509766,29.92921094,1.291329468,121.5780859,6.289891602,44.24241406,0,16.56412109,0.718154053,446
DATA,3318,4.966978027,120.3492656,58.489125,1.158331665,34.78990625,29.41784375,9.186789063,135.6331094,5.98195166,45.25483594,0,20.52793945,0.825593445,467
DATA,3319,5.28453418,102.341375,57.80060156,1.139751953,31.56392188,29.15035742,15.6374082,145.1148594,5.710582031,45.72011328,0,21.09684961,0.828434082,461
DATA,3320,5.594868164,86.9828125,56.74358984,1.065375,26.9331582,28.65327148,38.37647266,148.4025156,5.301878906,42.13280469,0,20.54375586,0.801739624,462
DATA,3321,7.030012695,74.58795313,55.89164844,0.93390094,21.82015625,27.69094727,38.52102734,139.5267969,5.01265918,37.29712109,0,18.39123047,0.709832153,427
DATA,3322,7.076651367,64.67034766,53.87039453,0.764437195,15.64057227,26.70895117,37.99858984,111.5810234,4.561603516,32.23,0,12.26477246,0.478124023,368
DATA,3323,7.923128906,55.68786719,52.31909375,0.59469104,4.201171387,25.91091992,36.7684375,90.13103906,3.797187012,29.29872656,0,8.556368164,0.350577606,316
DATA,3324,9.13269043,49.47438281,51.36090234,0.530726624,3.030647217,25.14280469,36.60976563,77.66892188,3.430405273,24.43802148,0,7.479539551,0.320421753,289
DATA,3401,5.380043457,66.05897656,51.69422656,0.432247681,2.839789795,24.32957422,36.60975391,70.88717188,3.125645996,22.37950586,0,6.030181641,0.270993591,290
DATA,3402,5.988239258,60.21525781,51.42594922,0.412264679,2.768370361,23.94250586,36.54298828,68.78123438,2.977224609,20.88161133,0,5.518964844,0.253085068,280
DATA,3403,6.549316406,56.15868359,51.21541016,0.412985626,3.153940186,23.95772461,36.54298828,69.09053906,3.008404785,20.8127832,0,5.643783203,0.259511047,277
DATA,3404,7.142848633,53.52666016,51.10207813,0.427600464,6.199615723,25.14732813,36.46153516,74.27700781,3.308681885,21.76886328,0,7.060453125,0.324950928,287
DATA,3405,7.635647949,53.94282813,51.65244141,0.730882629,17.7320332,26.77348242,34.68345313,86.20796875,4.322500488,28.2689375,0,12.70618652,0.560759766,325
DATA,3406,7.524418457,58.22028125,52.91169922,1.20223291,26.18118555,27.71574609,10.40540625,107.4574297,5.278278809,34.24425781,0,16.57068359,0.705723083,348
DATA,3407,6.58140918,71.26977344,53.56423047,1.335609131,31.09548633,28.41316211,0.768890137,124.5486875,5.997006348,36.80117188,0,18.19578711,0.766516479,379
DATA,3408,5.013447754,90.81117188,55.13398828,1.371471436,29.6887207,29.04045117,0.483787781,133.970375,6.379831543,37.69610547,0,18.19324805,0.782575073,409
DATA,3409,4.41815918,110.1942813,56.72358594,1.229299194,26.78558789,29.79214844,0.110747856,126.9018281,6.392429199,37.63170313,0,17.58075586,0.771780762,419
DATA,3410,4.207230957,128.9348438,57.90873828,1.019325256,26.29360938,29.99477539,0.110747856,114.7941328,6.166184082,37.84342578,0,17.11704102,0.758373962,425
DATA,3411,4.04825,145.6025469,58.87907813,1.112944336,29.95579297,30.0165332,0.110747856,106.9310078,6.078774902,38.16100781,0,16.95717188,0.753547363,439
DATA,3412,3.803982422,158.4883594,59.60661719,1.110961914,31.45114063,30.19248438,0.110747856,104.2878125,5.963506348,37.98793359,0,16.96331836,0.754462219,451
DATA,3413,3.570013916,170.6654375,60.38394922,1.034370728,30.08440039,30.2039043,0.110747856,103.1901875,6.044355469,38.106375,0,16.94757813,0.753711121,461
DATA,3414,3.411141357,182.4329063,61.22321094,0.975298523,26.29070898,30.37105273,0.110747856,102.8065547,6.370467285,38.45876172,0,17.14460938,0.757902588,470
DATA,3415,3.327912109,191.9396094,62.00971094,1.046773315,25.70335742,30.36160156,0.110747856,104.6676406,6.426049805,40.03511328,0,17.39996094,0.762921692,484
DATA,3416,3.259546631,197.5384844,62.63620313,1.091123535,28.82361914,30.15849023,1.00622699,111.9884219,6.316913086,42.16984375,0,17.16291797,0.744499084,503
DATA,3417,3.261071289,195.9579219,62.65905859,1.124359619,34.11609375,29.95721094,1.291329102,121.3867891,6.05472998,44.49273438,0,16.66347461,0.71544873,518
DATA,3418,3.282854492,180.6279844,61.67731641,1.116014282,34.57239453,29.42929883,9.357533203,134.4860156,5.761133789,45.66944922,0,20.66445703,0.824266785,527
DATA,3419,3.405554199,153.261125,59.72943359,1.097378296,31.42639063,29.1673457,25.45610938,144.5414688,5.503614746,45.70251172,0,21.24801758,0.831890808,521
DATA,3420,3.403137451,130.9172734,58.16979688,1.02562146,26.89628516,28.68034961,38.48296875,147.867625,5.108819824,42.40189844,0,20.86425586,0.818701416,505
DATA,3421,3.762873291,113.3085,57.09507813,0.900421265,21.82008203,27.72539844,38.52101172,138.9835156,4.855816406,37.67575781,0,18.74442188,0.734775452,464
DATA,3422,3.669238037,97.05357031,54.94592969,0.737050415,15.6595791,26.74482031,37.99858984,112.7565938,4.424526367,32.95861328,0,12.35348145,0.480940033,400
DATA,3423,4.07744458,83.28232031,53.24090625,0.574641602,4.252061523,25.95419531,36.76845313,90.52979688,3.681146729,29.66558203,0,8.607451172,0.353193939,341
DATA,3424,4.660977051,73.32225781,52.16334375,0.513016235,3.129227539,25.19463281,36.60975391,77.94254688,3.330487549,24.41549414,0,7.535785156,0.324021973,309
DATA,4101,11.27901855,36.07230469,51.25188672,0.493476959,2.869450195,24.62825977,36.60975391,74.40759375,3.330705566,23.33445117,0,6.801758789,0.29591803,271
DATA,4102,13.24197363,32.97536719,51.22930859,0.436328033,2.672791748,23.98016211,36.57970313,69.65730469,3.153093018,21.55526172,0,5.732565918,0.258897644,261
DATA,4103,14.91353906,31.1215,51.18852734,0.424649811,2.80786377,23.77735742,36.54298828,68.66271094,3.099660645,20.68108203,0,5.481190918,0.252075165,259
DATA,4104,16.86411914,29.26174023,51.26811328,0.537404236,4.42154834,24.3201582,36.50634375,71.79732031,3.272001465,21.04975781,0,6.170230469,0.285619812,266
DATA,4105,18.32983984,29.23747266,51.41132031,0.803346191,11.21296094,25.70447266,36.38047266,84.62889063,3.899784424,24.42645703,0,9.449529297,0.429402832,296
DATA,4106,18.88161914,30.74694141,52.19716406,1.175118652,21.03713672,27.01610938,32.39237891,104.6020234,4.902114746,30.47290039,0,14.23992969,0.627553833,338
DATA,4107,18.9729707,32.10715625,53.12490625,1.469933228,27.71817578,27.82952148,19.26778906,121.5418906,5.777305176,34.70775781,0,17.12343164,0.737839722,360
DATA,4108,13.94034961,40.97193359,52.95580469,1.463644287,29.87438477,28.47660547,1.467315674,132.045875,6.381776367,36.47665234,0,18.06100391,0.778612488,363
DATA,4109,9.414459961,56.32717578,53.97500781,1.36277417,27.79331836,29.15668359,0.315919861,131.3813125,6.639193848,36.79721484,0,17.80468359,0.781288879,372
DATA,4110,7.328746094,71.22532813,55.0795625,1.183365967,25.99167969,29.66257227,0.110747864,120.7597109,6.553453613,36.64356641,0,17.28625,0.768097351,373
DATA,4111,6.221397461,84.93226563,55.98964453,1.102919434,27.40353125,29.80376172,0.110747864,110.5295391,6.387315918,37.02771094,0,16.94087109,0.757014954,377
DATA,4112,5.619531738,96.76396875,56.76676172,1.157119385,30.04993164,29.91346875,0.110747864,105.3301719,6.285995117,37.37887109,0,16.83267969,0.75353894,387
DATA,4113,5.288736816,107.5859609,57.62264453,1.120579224,30.24813672,30.01176563,0.110747864,103.4860781,6.260118652,37.34779297,0,16.80440039,0.753165405,397
DATA,4114,5.046220703,115.7717109,58.23532422,1.048063843,27.81414453,30.08777539,0.110747864,102.7606172,6.453429199,37.58446484,0,16.86097461,0.75540271,403
DATA,4115,4.853241211,119.6984531,58.66347656,1.045878296,25.47930469,30.16585352,0.110747864,103.5037734,6.658760742,38.48517188,0,17.08525391,0.761158508,407
DATA,4116,4.781219238,115.6402891,58.70575781,1.107845215,26.441125,30.06233203,0.513713745,107.7566719,6.631176758,40.22278125,0,17.10829688,0.754988647,410
DATA,4117,4.898447266,97.49564063,57.66208594,1.149590088,30.19694727,29.85013672,1.134522949,116.0661094,6.414300293,42.10094141,0,16.74458008,0.731461731,404
DATA,4118,5.29253418,81.80054688,56.65035547,1.165494385,33.08817578,29.48879102,21.64997656,127.48125,6.098835449,43.52846094,0,18.26549805,0.764658875,425
DATA,4119,5.924840332,72.12064063,56.10347656,1.151671021,32.12294336,29.10821289,34.60878516,139.4228906,5.811791016,44.31300391,0,20.71246875,0.824475281,442
DATA,4120,6.416128418,65.43897656,55.62040625,1.108605469,28.71635547,28.75786914,38.52100781,146.1965469,5.481912109,43.01294922,0,20.83796094,0.813905884,441
DATA,4121,7.080983398,59.3210625,55.00139453,1.009032593,24.14324805,28.07148438,38.52100781,143.7617344,5.128987305,38.98877734,0,19.63933984,0.757857544,421
DATA,4122,7.842178223,51.95720313,53.92627344,0.86036438,18.63860938,27.11084961,38.28591406,126.0359141,4.767970703,34.26903906,0,15.67334375,0.603399109,380
DATA,4123,8.712300781,44.59510156,52.47296094,0.690221069,10.22605273,26.21592188,37.44502344,101.3715547,4.186647461,30.39033789,0,10.60115723,0.419431946,327
DATA,4124,10.01351172,38.83816406,51.63611328,0.566545471,3.578269043,25.43267578,36.69705078,84.38424219,3.617899902,26.78220313,0,8.070549316,0.336191895,290
DATA,4201,3.566957764,58.19339453,51.92965234,0.436986267,2.706824219,24.22705273,36.60976563,70.58296875,3.217689941,22.24888867,0,5.978296387,0.267023834,280
DATA,4202,5.036133789,51.34095313,51.56382031,0.416413269,2.631328369,23.84126367,36.54297656,68.52607813,3.073604248,20.74390234,0,5.438091309,0.249450867,269
DATA,4203,5.46440625,47.0334375,51.30034766,0.417083038,3.024588623,23.85880273,36.54297656,68.83135156,3.131959229,20.64297461,0,5.539430176,0.256025452,266
DATA,4204,6.23639209,43.70625391,51.08792188,0.666808167,6.130685547,25.04227344,36.46154297,75.42508594,3.444445801,21.58507422,0,6.946186523,0.321965668,277
DATA,4205,6.367823242,43.71805859,51.63062109,0.935827026,17.42580469,26.66832031,36.28139844,95.87947656,4.453791016,27.93123633,0,12.51184375,0.557582458,324
DATA,4206,6.616756836,47.90582422,52.87010547,1.415237305,25.45138672,27.59705273,27.6391582,115.2631016,5.436964355,33.60089844,0,16.35576465,0.705789001,361
DATA,4207,7.526817383,50.46198047,53.77571094,1.452505127,30.48900391,28.27943555,9.036103516,129.2160781,6.170209473,36.11410547,0,18.06669141,0.767671021,371
DATA,4208,4.137798828,72.78764063,54.66757422,1.390525269,29.12351367,28.91714648,0.483787689,135.504625,6.611572266,36.96981641,0,18.05964648,0.782196838,389
DATA,4209,3.849607422,100.5926641,57.11576563,1.246221436,26.16786719,29.66049219,0.110747879,126.3418438,6.643708496,36.63458203,0,17.49900195,0.770759216,407
DATA,4210,3.587391113,128.9249609,58.78360156,1.033623901,25.77666211,29.87673047,0.110747879,113.9371797,6.418629395,36.70167578,0,17.03211719,0.756025818,423
DATA,4211,3.465754883,161.9260938,60.45287109,1.128695923,29.39224414,29.91688867,0.110747879,106.3645859,6.329557129,37.47158203,0,16.83506641,0.749787842,454
DATA,4212,3.233643066,185.4915469,61.89060547,1.126672974,30.8540625,30.09004688,0.110747879,104.0659531,6.216385254,37.31021094,0,16.83534961,0.749787842,478
DATA,4213,3.172340088,206.3733594,63.18932813,1.048062622,29.5076543,30.09461523,0.110747879,102.7773047,6.298589844,37.43803906,0,16.77216992,0.748972717,498
DATA,4214,3.137228271,219.4119375,64.29487109,0.988295166,25.74445508,30.25368945,0.110747879,102.7403125,6.626865723,37.80707031,0,16.97495313,0.754832581,509
DATA,4215,3.118511719,229.2506563,65.09028516,1.060455566,25.1562793,30.23777148,0.110747879,104.4369609,6.681192871,39.35529297,0,17.22546289,0.760203979,522
DATA,4216,3.093555176,230.4125469,65.21134766,1.105287231,28.01230859,30.02532813,1.006227356,111.8018906,6.554947266,41.32018359,0,16.97089258,0.740022461,536
DATA,4217,3.138071045,213.1487031,63.73534375,1.140154419,32.86402344,29.8026875,1.291329468,121.2412813,6.230711426,43.08852344,0,16.47388867,0.712934875,533
DATA,4218,3.134053223,177.5211406,61.30279688,1.130373535,33.35160938,29.28382617,23.64915625,135.0253125,5.930390137,44.09703125,0,20.4585957,0.817920227,536
DATA,4219,3.216910889,149.7694219,59.82855859,1.112406982,30.60079883,29.04284375,38.52102734,144.6596875,5.659189453,44.60714844,0,21.02789453,0.820264954,529
DATA,4220,3.074850098,127.1193125,58.98833594,1.039913208,26.38603516,28.57366797,38.52102734,147.8923906,5.244669922,41.09872656,0,20.61116992,0.793335205,499
DATA,4221,3.347202637,112.709,57.80317578,0.911935913,21.37488086,27.62164648,38.52102734,138.4714375,4.946799805,36.45389063,0,18.45788281,0.702276611,461
DATA,4222,3.076716064,94.1016875,55.38373828,0.746583008,15.27100293,26.6471875,37.99858984,110.5764766,4.49676123,31.65071289,0,12.2787998,0.47410672,393
DATA,4223,3.248458984,79.88021875,53.64541016,0.581464417,4.047949951,25.8459668,36.7684375,89.96765625,3.758811035,28.90745508,0,8.558139648,0.348644592,336
DATA,4224,3.369019287,67.1461875,52.40490234,0.519584473,3.002508789,25.08726953,36.60976563,77.53626563,3.418951172,24.24842188,0,7.480741699,0.319127472,301
DATA,4301,11.4049043,30.38426758,51.16194922,0.544165649,3.002508789,24.92700977,36.60976563,77.53908594,3.423678467,24.2535332,0,7.482059082,0.320421753,271
DATA,4302,13.75963379,27.88178711,51.0805625,0.456096588,2.706824219,24.06423047,36.60976563,70.58332813,3.218264893,22.25108594,0,5.978646973,0.267368408,259
DATA,4303,16.74417773,27.10453125,51.22034375,0.434047058,2.630723633,23.68175586,36.54297656,68.52499219,3.07347998,20.74384961,0,5.438091309,0.249450867,256
